collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;variants_obj;variants
owtrad;3530;Luzhou (2);http://topotime.org/owtrad/places/3530;Luzhou (2);105.45359999999999;28.8828;[{"id" : 13661, "variant" : "Lu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13662, "variant" : "Lu-chou (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13663, "variant" : "Lu-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13665, "variant" : "Luchow (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13663, "variant" : "Lu-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13662, "variant" : "Lu-chou (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13664, "variant" : "Lu-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13665, "variant" : "Luchow (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13666, "variant" : "Luzhou (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13661, "variant" : "Lu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13664, "variant" : "Lu-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13666, "variant" : "Luzhou (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Lu,"Lu-chou (2)",Lu-chou-shih,Lu-hsien,"Luchow (2)","Luzhou (2)"}
owtrad;3531;Xuyong;http://topotime.org/owtrad/places/3531;Xuyong;105.4344;28.166399999999999;[{"id" : 13667, "variant" : "Hsu-yung", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13669, "variant" : "Suyung", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13670, "variant" : "Suyung-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13671, "variant" : "Suyung-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13673, "variant" : "Yongning", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13675, "variant" : "Yungninghsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13667, "variant" : "Hsu-yung", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13668, "variant" : "Hsu-yung-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13668, "variant" : "Hsu-yung-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13671, "variant" : "Suyung-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13670, "variant" : "Suyung-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13673, "variant" : "Yongning", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13675, "variant" : "Yungninghsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13669, "variant" : "Suyung", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13674, "variant" : "Yung-ning", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13672, "variant" : "Xuyong", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13674, "variant" : "Yung-ning", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13672, "variant" : "Xuyong", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hsu-yung,Hsu-yung-hsien,Suyung,Suyung-hsien,Xuyong,Yongning,Yung-ning,Yungninghsien}
owtrad;3532;Bijie;http://topotime.org/owtrad/places/3532;Bijie;105.2942;27.3125;[{"id" : 13677, "variant" : "Pi-chieh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13678, "variant" : "Pi-chieh-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13676, "variant" : "Bijie", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13676, "variant" : "Bijie", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13678, "variant" : "Pi-chieh-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13677, "variant" : "Pi-chieh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Bijie,Pi-chieh,Pi-chieh-hsien}
owtrad;3533;Changyuan;http://topotime.org/owtrad/places/3533;Changyuan;105.5872;29.4039;[{"id" : 13679, "variant" : "Changyuan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13681, "variant" : "Jung-ch'ang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13683, "variant" : "Yung-ch'ang (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13682, "variant" : "Rongchang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13682, "variant" : "Rongchang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13681, "variant" : "Jung-ch'ang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13683, "variant" : "Yung-ch'ang (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13679, "variant" : "Changyuan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13680, "variant" : "Jung-ch'ang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13680, "variant" : "Jung-ch'ang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Changyuan,Jung-ch'ang,Jung-ch'ang-hsien,Rongchang,"Yung-ch'ang (2)"}
owtrad;3534;Chongqing;http://topotime.org/owtrad/places/3534;Chongqing;106.5528;29.562799999999999;[{"id" : 13691, "variant" : "Yu-chou (3)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13685, "variant" : "Ch'ung-ch'ing-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13685, "variant" : "Ch'ung-ch'ing-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13686, "variant" : "Chongqing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13687, "variant" : "Chongqing Shi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13689, "variant" : "Pa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13690, "variant" : "Pa-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13691, "variant" : "Yu-chou (3)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13684, "variant" : "Ch'ung-ch'ing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13688, "variant" : "Chungking", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13689, "variant" : "Pa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13692, "variant" : "Yuzhou (3)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13687, "variant" : "Chongqing Shi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13692, "variant" : "Yuzhou (3)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13690, "variant" : "Pa-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13688, "variant" : "Chungking", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13686, "variant" : "Chongqing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13684, "variant" : "Ch'ung-ch'ing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ch'ung-ch'ing,Ch'ung-ch'ing-shih,Chongqing,"Chongqing Shi",Chungking,Pa,Pa-hsien,"Yu-chou (3)","Yuzhou (3)"}
owtrad;3535;Xiaomian;http://topotime.org/owtrad/places/3535;Xiaomian;106.55;30.116700000000002;[{"id" : 13693, "variant" : "Hsiao-mien-ch'i", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13695, "variant" : "Xiaomianzhen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13694, "variant" : "Xiaomian", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hsiao-mien-ch'i,Xiaomian,Xiaomianzhen}
owtrad;3536;Beibei;http://topotime.org/owtrad/places/3536;Beibei;106.43389999999999;29.825600000000001;[{"id" : 13696, "variant" : "Beibei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13698, "variant" : "Pehpei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13700, "variant" : "Pei-p'ei-kuan-li-chu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13701, "variant" : "Pei-p'ei-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13698, "variant" : "Pehpei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13700, "variant" : "Pei-p'ei-kuan-li-chu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13699, "variant" : "Pei-p'ei-ch'ang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13699, "variant" : "Pei-p'ei-ch'ang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13697, "variant" : "Paipei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13697, "variant" : "Paipei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13701, "variant" : "Pei-p'ei-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13696, "variant" : "Beibei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Beibei,Paipei,Pehpei,Pei-p'ei-ch'ang,Pei-p'ei-kuan-li-chu,Pei-p'ei-shih}
owtrad;3537;Dongxi (2);http://topotime.org/owtrad/places/3537;Dongxi (2);106.6611;28.761399999999998;[{"id" : 13702, "variant" : "Dongxi (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13703, "variant" : "Tongzi", "source" : "Elvin 1982", "precision" : "exact", "identity" : "exact"}, {"id" : 13704, "variant" : "Tung-hsi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13702, "variant" : "Dongxi (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13704, "variant" : "Tung-hsi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13703, "variant" : "Tongzi", "source" : "Elvin 1982", "precision" : "exact", "identity" : "exact"}];{"Dongxi (2)",Tongzi,Tung-hsi}
owtrad;3538;Loushanguan;http://topotime.org/owtrad/places/3538;Loushanguan;106.82;28.137499999999999;[{"id" : 13706, "variant" : "T'ung-tzu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13707, "variant" : "T'ung-tzu-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13708, "variant" : "T'ung-tzu-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13710, "variant" : "Tungtze", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13711, "variant" : "Tungtze-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13709, "variant" : "Tongzi (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13711, "variant" : "Tungtze-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13709, "variant" : "Tongzi (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13705, "variant" : "Loushanguan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13705, "variant" : "Loushanguan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13707, "variant" : "T'ung-tzu-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13706, "variant" : "T'ung-tzu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13708, "variant" : "T'ung-tzu-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13710, "variant" : "Tungtze", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Loushanguan,T'ung-tzu,T'ung-tzu-ch'eng,T'ung-tzu-hsien,"Tongzi (2)",Tungtze,Tungtze-hsien}
owtrad;3539;Zunyi;http://topotime.org/owtrad/places/3539;Zunyi;106.9072;27.686699999999998;[{"id" : 13712, "variant" : "Tsun-i", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13714, "variant" : "Tsun-i-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13716, "variant" : "Tsunyi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13718, "variant" : "Zunyi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13715, "variant" : "Tsun-i-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13712, "variant" : "Tsun-i", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13713, "variant" : "Tsun-i-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13714, "variant" : "Tsun-i-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13717, "variant" : "Tsunyi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13713, "variant" : "Tsun-i-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13716, "variant" : "Tsunyi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13717, "variant" : "Tsunyi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13718, "variant" : "Zunyi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13715, "variant" : "Tsun-i-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Tsun-i,Tsun-i-ch'eng,Tsun-i-hsien,Tsun-i-shih,Tsunyi,Tsunyi-hsien,Zunyi}
owtrad;354;Tulln;http://topotime.org/owtrad/places/354;Tulln;16.049999;48.333332;[{"id" : 1962, "variant" : "Tulln", "source" : "no data", "precision" : "exact", "identity" : "exact"}];{Tulln}
owtrad;3540;Dafang;http://topotime.org/owtrad/places/3540;Dafang;105.6019;27.148900000000001;[{"id" : 13719, "variant" : "Dafang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13720, "variant" : "Ta-fang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13722, "variant" : "Ta-ting (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13721, "variant" : "Ta-t'ang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13723, "variant" : "Ta-ting-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13724, "variant" : "Tatingfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Dafang,Ta-fang,Ta-t'ang,"Ta-ting (2)",Ta-ting-hsien,Tatingfu}
owtrad;3541;Qianxi;http://topotime.org/owtrad/places/3541;Qianxi;106.0256;27.0381;[{"id" : 13726, "variant" : "Ch'ien-hsi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13728, "variant" : "Kiensi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13730, "variant" : "Qianxi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13725, "variant" : "Ch'ien-hsi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13727, "variant" : "Kiensi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13729, "variant" : "Kiensichow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ch'ien-hsi,Ch'ien-hsi-hsien,Kiensi,Kiensi-hsien,Kiensichow,Qianxi}
owtrad;3542;Weicheng;http://topotime.org/owtrad/places/3542;Weicheng;106.36669999999999;26.7667;[{"id" : 13731, "variant" : "Weicheng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Weicheng}
owtrad;3543;Hezhang;http://topotime.org/owtrad/places/3543;Hezhang;104.7239;27.122199999999999;[{"id" : 13733, "variant" : "Hezhang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13734, "variant" : "Ho-chang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13735, "variant" : "Ho-chang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13735, "variant" : "Ho-chang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13732, "variant" : "Hei-chang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13734, "variant" : "Ho-chang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13733, "variant" : "Hezhang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13732, "variant" : "Hei-chang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hei-chang,Hezhang,Ho-chang,Ho-chang-hsien}
owtrad;3544;Weining;http://topotime.org/owtrad/places/3544;Weining;104.2333;26.85;[{"id" : 13737, "variant" : "Wei-ning-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13739, "variant" : "Wei-ning-i-tsu-hui-ysu-miao-tsu-tzu-chih-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13737, "variant" : "Wei-ning-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13739, "variant" : "Wei-ning-i-tsu-hui-ysu-miao-tsu-tzu-chih-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13740, "variant" : "Weining", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13740, "variant" : "Weining", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13738, "variant" : "Wei-ning-hsien-i-tsu-hui-tsu-miao-tsu- tzu-chih-ch'u", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13736, "variant" : "Caohai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13738, "variant" : "Wei-ning-hsien-i-tsu-hui-tsu-miao-tsu- tzu-chih-ch'u", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13736, "variant" : "Caohai", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Caohai,Wei-ning-hsien,"Wei-ning-hsien-i-tsu-hui-tsu-miao-tsu- tzu-chih-ch'u",Wei-ning-i-tsu-hui-ysu-miao-tsu-tzu-chih-hsien,Weining}
owtrad;3545;Shanmuqing;http://topotime.org/owtrad/places/3545;Shanmuqing;103.88330000000001;26.533300000000001;[{"id" : 13741, "variant" : "Shan-mu-ch'ing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13742, "variant" : "Shanmuqing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13742, "variant" : "Shanmuqing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13741, "variant" : "Shan-mu-ch'ing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Shan-mu-ch'ing,Shanmuqing}
owtrad;3546;Rongcheng;http://topotime.org/owtrad/places/3546;Rongcheng;104.0167;26.2667;[{"id" : 13743, "variant" : "Hsuan-wei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13745, "variant" : "Jung-ch'eng-chen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13746, "variant" : "Jung-feng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13747, "variant" : "Rongcheng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13749, "variant" : "Suanwei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13750, "variant" : "Xuanwei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13745, "variant" : "Jung-ch'eng-chen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13748, "variant" : "Suanwei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13744, "variant" : "Hsuan-wei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13743, "variant" : "Hsuan-wei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13744, "variant" : "Hsuan-wei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13746, "variant" : "Jung-feng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13749, "variant" : "Suanwei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13750, "variant" : "Xuanwei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13748, "variant" : "Suanwei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13747, "variant" : "Rongcheng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Hsuan-wei,Hsuan-wei-hsien,Jung-ch'eng-chen,Jung-feng,Rongcheng,Suanwei,Suanwei-hsien,Xuanwei}
owtrad;3547;Yanfang;http://topotime.org/owtrad/places/3547;Yanfang;104.0333;25.916699999999999;[{"id" : 13751, "variant" : "Yanfang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13752, "variant" : "Yen-fang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13752, "variant" : "Yen-fang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13751, "variant" : "Yanfang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Yanfang,Yen-fang}
owtrad;3548;Zhongshu;http://topotime.org/owtrad/places/3548;Zhongshu;103.7667;24.5167;[{"id" : 13753, "variant" : "Chung-shu-chen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13757, "variant" : "Kwangsichow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13761, "variant" : "Luxi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13762, "variant" : "Zhongshu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13754, "variant" : "Guangxi", "source" : "Elvin 1982", "precision" : "exact", "identity" : "probable"}, {"id" : 13758, "variant" : "Lu-hsi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13760, "variant" : "Lusi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13756, "variant" : "Kwangsi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13759, "variant" : "Lu-hsi-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13755, "variant" : "Kuang-hsi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chung-shu-chen,Guangxi,Kuang-hsi,Kwangsi-hsien,Kwangsichow,Lu-hsi,Lu-hsi-hsien,Lusi-hsien,Luxi,Zhongshu}
owtrad;3549;Weimo;http://topotime.org/owtrad/places/3549;Weimo;104.2469;23.799199999999999;[{"id" : 13763, "variant" : "Weimo", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Weimo}
owtrad;3550;Lin'an;http://topotime.org/owtrad/places/3550;Lin'an;102.82689999999999;23.616399999999999;[{"id" : 13765, "variant" : "Chien-shui-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13769, "variant" : "Lin'an", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13771, "variant" : "Linanfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13770, "variant" : "Lin'an Zhen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13764, "variant" : "Chien-shui", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13766, "variant" : "Jianshui", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13768, "variant" : "Kienshui-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13767, "variant" : "Kienshui", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chien-shui,Chien-shui-hsien,Jianshui,Kienshui,Kienshui-hsien,Lin'an,"Lin'an Zhen",Linanfu}
owtrad;3551;Kunyang (2);http://topotime.org/owtrad/places/3551;Kunyang (2);102.5919;24.668099999999999;[{"id" : 13773, "variant" : "Chiu-k'un-yang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13777, "variant" : "Kunyang (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13774, "variant" : "Chiu-k'un-yang-hsien-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13772, "variant" : "Chin-ning", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13776, "variant" : "K'un-yang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13775, "variant" : "Jinning", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chin-ning,Chiu-k'un-yang,Chiu-k'un-yang-hsien-ch'eng,Jinning,K'un-yang-hsien,"Kunyang (2)"}
